mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison
evm.TU.chromosome_14.7048,280.7142935,-3.2442057,0.7029738131,-4.614973757,3.93E-06,0.003443032775,TP5_heat_v_TP7_heat
evm.TU.chromosome_4.881,10.2369179,5.841906209,1.288481407,4.533946844,5.79E-06,0.004753081598,TP5_heat_v_TP7_heat
evm.TU.chromosome_11.14,28.16443918,35.83848058,4.575781351,7.832210026,4.79E-15,2.10E-11,TP5_heat_v_TP7_heat
evm.TU.chromosome_6.252,45.22000219,20.12474809,2.258989455,8.908739278,5.16E-19,6.78E-15,TP5_heat_v_TP7_heat
evm.TU.chromosome_13.3248,20.07167115,18.86024538,4.581360733,4.11673441,3.84E-05,0.02403844813,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.5902,16.05473542,6.079811794,1.557441205,3.903718339,9.47E-05,0.04695729402,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.5306,37.01631004,21.62661599,3.709107617,5.830679026,5.52E-09,1.21E-05,TP5_heat_v_TP7_heat
evm.TU.chromosome_4.1628,55.37228246,4.144931449,1.023103206,4.051332674,5.09E-05,0.02920952172,TP5_heat_v_TP7_heat
evm.TU.chromosome_3.24,8.658723061,21.5489521,4.123480636,5.225913253,1.73E-07,0.0002529470995,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.920,52.9877388,24.32804052,4.562526994,5.332141718,9.71E-08,0.0001500051387,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.532,23.7776979,39.61995141,4.562973322,8.682924184,3.86E-18,3.38E-14,TP5_heat_v_TP7_heat
evm.TU.chromosome_13.3309,66.56119169,-2.538222262,0.5925471636,-4.283578452,1.84E-05,0.01305918705,TP5_heat_v_TP7_heat
evm.TU.chromosome_8.1210,22.82188096,-21.84151393,4.569468854,-4.77988025,1.75E-06,0.001645812367,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.193,8.725406141,20.61266604,3.351401974,6.150460673,7.73E-10,2.03E-06,TP5_heat_v_TP7_heat
evm.TU.chromosome_10.973,57.07985773,-3.690938254,0.9042812447,-4.081626458,4.47E-05,0.02732491801,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.2527,2462.635577,-1.925691938,0.4892550609,-3.935967336,8.29E-05,0.04186614873,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.3447,32.34417416,6.979097682,1.557571939,4.480754634,7.44E-06,0.005747572803,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.6968,117.2358521,6.544959702,1.490223272,4.391932285,1.12E-05,0.008433459824,TP5_heat_v_TP7_heat
evm.TU.chromosome_5.2075,19.39180399,6.716309757,1.693168573,3.966710618,7.29E-05,0.03829099584,TP5_heat_v_TP7_heat
evm.TU.chromosome_3.624,21.87357091,-20.39267873,3.765014628,-5.416361088,6.08E-08,9.99E-05,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.1589,25.28938001,-23.23981773,3.920515168,-5.927745903,3.07E-09,7.34E-06,TP5_heat_v_TP7_heat
evm.TU.chromosome_5.1762,50.091019,7.81576295,1.980582098,3.946194889,7.94E-05,0.04090499608,TP5_heat_v_TP7_heat
evm.TU.chromosome_7.2351,43.3892967,8.175884374,1.984332317,4.120219332,3.79E-05,0.02403844813,TP5_heat_v_TP7_heat
evm.TU.chromosome_10.1015,70.62229492,24.15991826,3.653828993,6.61221921,3.79E-11,1.11E-07,TP5_heat_v_TP7_heat
evm.TU.chromosome_8.1927,45.96966188,6.903799672,1.587434797,4.349028814,1.37E-05,0.009979488642,TP5_heat_v_TP7_heat
evm.TU.chromosome_8.1065,1044.880239,-2.657799891,0.591733057,-4.491552161,7.07E-06,0.005629267226,TP5_heat_v_TP7_heat
evm.TU.chromosome_3.611,29.5192748,-22.95805154,4.565582746,-5.028504095,4.94E-07,0.0005903315695,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.3461,385.7402293,1.85421481,0.4503579015,4.117202793,3.83E-05,0.02403844813,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.3756,8.56196493,18.88768496,3.78444321,4.990875516,6.01E-07,0.0006865960378,TP5_heat_v_TP7_heat
evm.TU.chromosome_4.2170,630.1749863,2.457562339,0.4530427347,5.424570689,5.81E-08,9.99E-05,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.3881,29.81525678,-6.661240921,1.6382138,-4.066160912,4.78E-05,0.02853841437,TP5_heat_v_TP7_heat
evm.TU.chromosome_10.1148,70.6953863,5.060802368,1.045128622,4.842277075,1.28E-06,0.001249034048,TP5_heat_v_TP7_heat
evm.TU.chromosome_1.1260,183.0776045,3.200323329,0.8022478084,3.989195478,6.63E-05,0.03554778241,TP5_heat_v_TP7_heat
evm.TU.chromosome_1.1261,20.70907519,5.661667636,1.248233474,4.535744118,5.74E-06,0.004753081598,TP5_heat_v_TP7_heat
evm.TU.chromosome_9.558,16.10536377,-7.598978599,1.810344178,-4.197532543,2.70E-05,0.01865651894,TP5_heat_v_TP7_heat
evm.TU.chromosome_14.6523,185.5312367,-2.589814515,0.6454855296,-4.012196085,6.02E-05,0.03292691029,TP5_heat_v_TP7_heat
evm.TU.chromosome_3.1557,28.0187017,-22.24754656,2.097842962,-10.6049628,2.83E-26,7.42E-22,TP5_heat_v_TP7_heat
evm.TU.chromosome_12.255,13.45933357,22.55067277,3.100941246,7.272202529,3.54E-13,1.33E-09,TP5_heat_v_TP7_heat
evm.TU.chromosome_13.392,21.64012954,-22.28093939,4.567811131,-4.877815379,1.07E-06,0.001083935592,TP5_heat_v_TP7_heat
evm.TU.chromosome_5.1771,130.9861226,1.967611272,0.4810840338,4.089953384,4.31E-05,0.01897291848,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.835,205.0521393,-3.022883499,0.797805268,-3.788999171,0.0001512554183,0.04362661656,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.833,445.4055235,-3.247476667,0.8583952012,-3.783195272,0.0001548278501,0.04418193883,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.1961,21.82116633,8.957862679,2.044338271,4.381790825,1.18E-05,0.006732534208,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.2778,13.61270374,-23.19757313,4.56776277,-5.078541575,3.80E-07,0.0004637421025,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.122,170.1365426,-5.055021524,1.172383661,-4.31174682,1.62E-05,0.008355151675,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.408,516.3896597,-1.715838476,0.3971512384,-4.320365418,1.56E-05,0.008192945562,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.2447,10.14416276,6.191631318,1.613905635,3.836427101,0.0001248372292,0.0393956922,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.906,18.68580249,9.049913035,1.987920228,4.552452813,5.30E-06,0.003646967395,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.3776,49.08821708,-7.766055128,1.730605922,-4.487477495,7.21E-06,0.004602961513,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.836,79.61839815,-23.67671398,3.349139211,-7.069492335,1.56E-12,5.21E-09,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.983,26.80795823,-22.77226177,4.562890677,-4.990753314,6.01E-07,0.0006205037929,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.4132,147.0263032,11.86179719,2.342885169,5.062901652,4.13E-07,0.0004815758167,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.4131,22.77797521,23.11370232,2.62329813,8.810932337,1.24E-18,8.32E-15,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.2906,76.32403746,-21.30077098,3.263844732,-6.526281953,6.74E-11,1.81E-07,TP5_amb_v_TP5_heat
evm.TU.chromosome_13.358,1712.034748,9.142110222,2.287386671,3.996748927,6.42E-05,0.02460847111,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.1678,10.77074283,20.24482966,3.253963576,6.221590741,4.92E-10,1.10E-06,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.903,84.44529657,-6.701263485,1.698416262,-3.945595455,7.96E-05,0.02885461747,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.619,29.20731988,-3.605544603,0.8877024829,-4.061658802,4.87E-05,0.02074613129,TP5_amb_v_TP5_heat
evm.TU.chromosome_6.2332,148.6890707,-2.018814748,0.4607782203,-4.381315477,1.18E-05,0.006732534208,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.47,22.82290173,5.255807319,1.380922075,3.806012964,0.0001412249832,0.04209132166,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.947,69.82887297,4.048807229,0.9354731986,4.32808469,1.50E-05,0.008069283452,TP5_amb_v_TP5_heat
evm.TU.chromosome_2.218,385.1386578,1.173295838,0.2392911344,4.903214827,9.43E-07,0.0009032098483,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.328,27.3334021,-22.93368593,3.343714806,-6.858744618,6.95E-12,2.07E-08,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.2107,13.93588728,-7.454192492,1.985829765,-3.753691592,0.0001742492338,0.04818620048,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.1682,230.9281079,1.371300859,0.3595241917,3.814210254,0.0001366191196,0.04196355802,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.854,13.25874711,-22.23216744,3.028019263,-7.342148614,2.10E-13,9.40E-10,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.857,22.26151226,-8.888535405,2.167367421,-4.101074566,4.11E-05,0.01838499108,TP5_amb_v_TP5_heat
evm.TU.chromosome_2.1681,49.23412356,-9.483217866,2.049096655,-4.627999292,3.69E-06,0.002751064072,TP5_amb_v_TP5_heat
evm.TU.chromosome_2.1680,29.29458352,-23.46489122,4.562974522,-5.142455015,2.71E-07,0.0003463762486,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5662,65.70793574,2.262691581,0.5468606015,4.137602114,3.51E-05,0.01651578505,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.561,15.39115949,7.008178543,1.612020964,4.347448761,1.38E-05,0.007696824515,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.88,242.8633837,6.971072809,1.382417673,5.042667601,4.59E-07,0.0005019633131,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.3101,138.6483875,4.402968568,0.9693050936,4.54239702,5.56E-06,0.003729754345,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.1592,287.3709631,-2.375298918,0.6153765167,-3.85991154,0.000113428079,0.03710481454,TP5_amb_v_TP5_heat
evm.TU.chromosome_8.2410,26.76055678,-8.822072649,2.272992382,-3.881259224,0.0001039170027,0.03441320592,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.1288,59.53360806,-3.467205555,0.9132980406,-3.79635716,0.0001468379054,0.04281282581,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.1344,5713.228183,2.522267754,0.6626860551,3.806127705,0.0001411595156,0.04209132166,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.806,23.34852748,4.434377039,1.155456872,3.837769411,0.0001241569857,0.0393956922,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.2072,113.0137559,4.364050022,1.144722377,3.812321755,0.0001376675032,0.04196355802,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.802,22.90630352,-44.05926055,4.564761243,-9.652040537,4.82E-22,6.46E-18,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.28,170.337229,5.649240143,1.496534999,3.774880072,0.0001600846609,0.04520116783,TP5_amb_v_TP5_heat
evm.TU.chromosome_5.2273,310.7750573,3.662871606,0.7630827736,4.800097359,1.59E-06,0.00137225107,TP5_amb_v_TP5_heat
evm.TU.chromosome_13.2779,608.0987175,2.575211654,0.6779413179,3.79857605,0.0001455297768,0.04281282581,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.507,14.49419848,6.301800244,1.601176969,3.935730007,8.29E-05,0.02927493052,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.222,94.86325844,-3.075648199,0.6959962721,-4.419058438,9.91E-06,0.006183982622,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.2232,605.9061769,-1.975313123,0.4996895695,-3.95308056,7.72E-05,0.02874320032,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.3213,170.0006954,-10.95620005,2.662169558,-4.115515487,3.86E-05,0.01786640526,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.28,47.0012771,-6.788228013,1.459960889,-4.649595797,3.33E-06,0.002623909317,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.2338,158.1795134,-1.522889445,0.3772426574,-4.036896187,5.42E-05,0.02168461034,TP5_amb_v_TP5_heat
evm.TU.chromosome_8.1589,45.9490429,4.344061738,1.035119544,4.196676378,2.71E-05,0.01345474638,TP5_amb_v_TP5_heat
evm.TU.chromosome_8.2695,43.97015383,9.287494023,2.243467267,4.139794753,3.48E-05,0.01651578505,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.2527,2462.635577,2.316433886,0.4889899462,4.737181007,2.17E-06,0.001761536894,TP5_amb_v_TP5_heat
evm.TU.chromosome_5.1739,49.02493665,6.616476949,1.565845117,4.225498984,2.38E-05,0.01206634117,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.1848,25.36789135,-21.35527013,2.648681949,-8.062602661,7.47E-16,4.01E-12,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.348,18.11436878,-21.4001292,3.958647379,-5.405919535,6.45E-08,9.10E-05,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.6845,9.917403398,-19.83219418,3.186371722,-6.224067971,4.84E-10,1.10E-06,TP5_amb_v_TP5_heat
evm.TU.chromosome_6.1006,447.8951013,7.25211105,1.763896817,4.111414555,3.93E-05,0.01787853262,TP5_amb_v_TP5_heat
evm.TU.chromosome_5.2498,7.106603973,-20.13835731,3.670291953,-5.486854334,4.09E-08,6.10E-05,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.93,17.01850659,-7.679610578,1.963132247,-3.911917084,9.16E-05,0.03148943358,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5792,615.8059357,2.57610186,0.6375462141,4.040651176,5.33E-05,0.02168461034,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.624,21.87357091,20.96574351,3.750017583,5.590838722,2.26E-08,4.04E-05,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.1589,25.28938001,23.3646975,3.918481089,5.962692421,2.48E-09,4.75E-06,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.335,53.51094932,-4.571390616,1.152010762,-3.968183951,7.24E-05,0.02736139552,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.369,147.4686744,2.85312222,0.7239688349,3.940946188,8.12E-05,0.02902744269,TP5_amb_v_TP5_heat
evm.TU.chromosome_1.977,68.97610315,4.748675684,1.168083097,4.065357761,4.80E-05,0.02074613129,TP5_amb_v_TP5_heat
evm.TU.chromosome_4.1315,355.0369843,2.539939055,0.6060612948,4.190894678,2.78E-05,0.01355132028,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.2393,67.52647077,7.145838404,1.895324158,3.770246042,0.0001630866844,0.04556913775,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.611,29.5192748,22.02343269,4.56505875,4.82434814,1.40E-06,0.001299224033,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.6215,14.24533666,8.377071493,1.909078038,4.388019413,1.14E-05,0.006732534208,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5270,10.35985665,7.784566606,1.764688411,4.411298083,1.03E-05,0.006264181101,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.2114,13.30207432,-6.762573075,1.457368536,-4.64026285,3.48E-06,0.002666813683,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.2404,51.91494577,-5.831129747,1.521180323,-3.833292911,0.0001264392481,0.0394372836,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5944,962.4483747,-2.221503422,0.5928520889,-3.74714615,0.0001788578853,0.04895595832,TP5_amb_v_TP5_heat
evm.TU.chromosome_2.324,465.4757856,-4.705525528,1.21167097,-3.883501085,0.0001029630722,0.03441320592,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.370,62.00337489,3.459493029,0.8644242303,4.002077808,6.28E-05,0.02440931195,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.926,89.40272591,1.456239197,0.3232906544,4.504427138,6.66E-06,0.004354138856,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5366,112.1291023,-21.21018793,2.38787106,-8.882467854,6.54E-19,5.85E-15,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.1107,1702.910146,2.146421286,0.4951170549,4.335179458,1.46E-05,0.007972818545,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.2808,7.319095263,-18.75354989,2.578810503,-7.272170585,3.54E-13,1.36E-09,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.7156,159.5612369,-1.499817091,0.372014564,-4.031608535,5.54E-05,0.02185225191,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.1142,290.3019796,4.72468219,0.8926679872,5.292765348,1.20E-07,0.0001615884068,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.2708,37.57063478,5.076435695,1.066002342,4.762124336,1.92E-06,0.001605798521,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.1243,4801.006103,4.84334503,1.005992359,4.814494848,1.48E-06,0.001319496799,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.401,37.69490488,1.906209928,0.4899615657,3.890529506,0.0001000257126,0.03396316095,TP5_amb_v_TP5_heat
evm.TU.chromosome_11.2667,141.3312286,2.373903541,0.5873827517,4.041493445,5.31E-05,0.02168461034,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.558,16.10536377,7.285951371,1.804776105,4.037038917,5.41E-05,0.02168461034,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.1323,89.75254265,1.454006754,0.3786645079,3.839828458,0.0001231203083,0.0393956922,TP5_amb_v_TP5_heat
evm.TU.chromosome_7.2592,418.1937902,7.381263588,1.231796719,5.992274108,2.07E-09,4.27E-06,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.2235,7354.701635,5.83360948,1.157678734,5.039057305,4.68E-07,0.0005019633131,TP5_amb_v_TP5_heat
evm.TU.chromosome_12.3088,47.92629769,-8.308319402,1.509785607,-5.502979604,3.73E-08,5.89E-05,TP5_amb_v_TP5_heat
evm.TU.chromosome_3.1557,28.0187017,23.32706366,2.084658178,11.18987463,4.57E-29,1.23E-24,TP5_amb_v_TP5_heat
evm.TU.chromosome_2.641,649.7142578,2.790714089,0.7071103122,3.946646005,7.93E-05,0.02885461747,TP5_amb_v_TP5_heat
evm.TU.chromosome_14.5603,277.1140674,-1.919608343,0.4164020341,-4.609987909,4.03E-06,0.002842584396,TP5_amb_v_TP5_heat
evm.TU.chromosome_13.3764,9.720447318,-21.08870366,3.787252913,-5.568337828,2.57E-08,4.31E-05,TP5_amb_v_TP5_heat
evm.TU.chromosome_13.392,21.64012954,22.70184253,4.564031298,4.974076873,6.56E-07,0.00065131942,TP5_amb_v_TP5_heat
evm.TU.chromosome_10.540,209.9767148,-1.70092552,0.4335170716,-3.923549109,8.73E-05,0.03039610997,TP5_amb_v_TP5_heat
evm.TU.chromosome_6.2934,1849.323372,3.237627442,0.7016912691,4.614034098,3.95E-06,0.002842584396,TP5_amb_v_TP5_heat
evm.TU.chromosome_9.489,11.17738464,-20.41331293,4.952623682,-4.12171694,3.76E-05,0.01981405739,TP7_amb_v_TP7_heat
evm.TU.chromosome_6.1548,13.52030161,39.05530557,4.919325841,7.939158094,2.04E-15,9.47E-12,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.2778,13.61270374,-21.20390494,4.949179945,-4.284326934,1.83E-05,0.01112709387,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.6115,51.30769564,-23.84925455,3.845204954,-6.202336374,5.56E-10,8.18E-07,TP7_amb_v_TP7_heat
evm.TU.chromosome_10.3220,56.92825215,-19.90384611,4.964277129,-4.009414783,6.09E-05,0.02914950185,TP7_amb_v_TP7_heat
evm.TU.chromosome_8.1460,64.03278029,-23.5198461,3.628331817,-6.482275406,9.03E-11,1.58E-07,TP7_amb_v_TP7_heat
evm.TU.chromosome_7.983,26.80795823,-19.43331951,4.993949924,-3.891372522,9.97E-05,0.04489563316,TP7_amb_v_TP7_heat
evm.TU.chromosome_6.1043,47.15612708,23.58069,4.323336081,5.454281036,4.92E-08,5.49E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_10.3111,35.03632153,-7.698309693,1.484501079,-5.18578922,2.15E-07,0.0002002240962,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.4959,25.77899958,8.283378064,1.803515127,4.592907449,4.37E-06,0.003212205033,TP7_amb_v_TP7_heat
evm.TU.chromosome_10.2078,21.94744679,-37.18222114,4.950848494,-7.510272468,5.90E-14,1.83E-10,TP7_amb_v_TP7_heat
evm.TU.chromosome_8.1515,123.2445279,-9.074218876,1.95914742,-4.631718258,3.63E-06,0.002813004927,TP7_amb_v_TP7_heat
evm.TU.chromosome_4.1032,42.6497829,20.38880621,4.436211856,4.595994707,4.31E-06,0.003212205033,TP7_amb_v_TP7_heat
evm.TU.chromosome_12.3294,44.61005949,8.603001291,1.636726996,5.256222518,1.47E-07,0.0001415935798,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.615,24.94185717,-37.55666817,4.968029601,-7.559670772,4.04E-14,1.41E-10,TP7_amb_v_TP7_heat
evm.TU.chromosome_1.1236,10.41884744,-20.70759144,3.285290259,-6.303123866,2.92E-10,4.79E-07,TP7_amb_v_TP7_heat
evm.TU.chromosome_12.1648,52.31953604,7.362577717,1.64049263,4.488028523,7.19E-06,0.004896090669,TP7_amb_v_TP7_heat
evm.TU.chromosome_13.3114,26.54488125,-22.87239579,2.859272188,-7.999376866,1.25E-15,6.98E-12,TP7_amb_v_TP7_heat
evm.TU.chromosome_2.771,48.04312826,-21.43198844,3.252596662,-6.589193393,4.42E-11,8.82E-08,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.1886,26.9456328,-19.40509464,3.666903895,-5.291956155,1.21E-07,0.0001206907617,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.14,28.16443918,39.7174184,4.913936736,8.082606784,6.34E-16,5.90E-12,TP7_amb_v_TP7_heat
evm.TU.chromosome_6.252,45.22000219,16.94663892,2.526179182,6.708407323,1.97E-11,4.58E-08,TP7_amb_v_TP7_heat
evm.TU.chromosome_13.3248,20.07167115,23.58720806,4.913110443,4.800870719,1.58E-06,0.0012975042,TP7_amb_v_TP7_heat
evm.TU.chromosome_4.1160,35.45854418,-20.79317935,4.956392477,-4.19522454,2.73E-05,0.01492626292,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.1802,61.90213972,-8.654939825,1.964771141,-4.405062577,1.06E-05,0.007031338486,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.1111,25.29720586,-8.224024952,1.813968923,-4.533718768,5.80E-06,0.004121386323,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.4844,26.63536463,-21.22640613,3.831901728,-5.539392093,3.04E-08,3.53E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.2350,43.04511561,-19.77960776,4.022504853,-4.91723652,8.78E-07,0.000742758267,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.5306,37.01631004,20.54827642,4.007691377,5.127210279,2.94E-07,0.0002648974621,TP7_amb_v_TP7_heat
evm.TU.chromosome_10.855,27.62371242,-7.8129533,1.921648191,-4.065756332,4.79E-05,0.02387434846,TP7_amb_v_TP7_heat
evm.TU.chromosome_5.1840,57.23324781,-19.89817378,4.966292276,-4.006645738,6.16E-05,0.02914950185,TP7_amb_v_TP7_heat
evm.TU.chromosome_13.4083,12.48482343,-39.67396817,4.95884106,-8.000653316,1.24E-15,6.98E-12,TP7_amb_v_TP7_heat
evm.TU.chromosome_13.4082,62.30198536,-21.41635382,3.865579313,-5.540270185,3.02E-08,3.53E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_5.1067,24.96485511,-6.147613307,1.478179654,-4.15890808,3.20E-05,0.01717240034,TP7_amb_v_TP7_heat
evm.TU.chromosome_2.922,47.23963962,-21.56095876,4.951038481,-4.354835626,1.33E-05,0.008263740076,TP7_amb_v_TP7_heat
evm.TU.chromosome_9.2764,37.69388494,-17.98206658,3.373637116,-5.330172144,9.81E-08,0.0001014812248,TP7_amb_v_TP7_heat
evm.TU.chromosome_7.2072,113.0137559,-6.213078426,1.371596203,-4.529815999,5.90E-06,0.004121386323,TP7_amb_v_TP7_heat
evm.TU.chromosome_1.896,993.872398,-8.291149077,2.049631493,-4.045190125,5.23E-05,0.02561294592,TP7_amb_v_TP7_heat
evm.TU.chromosome_12.532,23.7776979,38.12484333,4.91956521,7.749636747,9.22E-15,3.68E-11,TP7_amb_v_TP7_heat
evm.TU.chromosome_8.1292,32.14535196,-21.96190335,3.875311732,-5.667132056,1.45E-08,1.84E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.193,8.725406141,19.66423123,3.643193303,5.39752618,6.76E-08,7.26E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_11.2675,98.8145152,-2.580674292,0.6502353955,-3.968830841,7.22E-05,0.0336152441,TP7_amb_v_TP7_heat
evm.TU.chromosome_12.1150,40.52663465,-24.27754096,4.245296351,-5.71869169,1.07E-08,1.43E-05,TP7_amb_v_TP7_heat
evm.TU.chromosome_2.769,43.84728808,-7.175122338,1.641491634,-4.371098938,1.24E-05,0.008028291789,TP7_amb_v_TP7_heat
evm.TU.chromosome_14.6479,25.38456998,-21.65915086,2.122874793,-10.20274532,1.93E-24,5.38E-20,TP7_amb_v_TP7_heat
evm.TU.chromosome_5.2498,7.106603973,-20.10515996,3.991353533,-5.03717844,4.72E-07,0.0004122814816,TP7_amb_v_TP7_heat
